Dist(mm)	F_x		F_y		T
1		0,008146	9,888795	-0,000105
2		0,000864	6,237854	-0,000026
3		0,008863	4,135039	-0,000058
4		-0,001737	2,795326	0,000014
5		0,005406	1,970520	-0,000054
6		-0,011333	1,399763	0,000096
7		0,006455	1,031886	-0,000065
8		0,002540	0,760012	-0,000024
9		-0,001298	0,575942	0,000009
10		-0,001185	0,443654	0,000020
