Dist(mm)	F_x		F_y		T
1		-0,002203	7,380168	-0,000007
2		-0,002467	4,945255	-0,000006
3		0,001187	3,341899	-0,000009
4		0,002626	2,287455	-0,000022
5		0,002380	1,599552	-0,000011
6		-0,006143	1,138421	0,000041
7		-0,000320	0,826528	0,000011
8		0,000355	0,610460	-0,000004
9		0,000575	0,458887	-0,000001
10		0,000422	0,349340	-0,000004
